date,CO,HCHO,NO2,O3,SO2,CH4
2026-04-09,0.028081157162547745,0.00018618281996719,3.323537427644457e-05,0.11584155929725867,0.00014455939923353457,1896.9866885230651
2026-04-10,0.02835711531429642,0.00019211782932078596,3.4894610426504694e-05,0.1160441670215354,0.00015426060026350012,1896.9866885230651
2026-04-11,0.028606350791468733,0.00019502515494183222,3.604884251973636e-05,0.1162194967410474,0.00017421860439074586,1896.9866885230651
2026-04-12,0.028602367192121943,0.00019498253960724461,3.5760229401784044e-05,0.11633527103647491,0.00017701229458230806,1896.9866885230651
2026-04-13,0.02844801566313455,0.0001928713335417129,3.504026597930062e-05,0.1164177074887842,0.0001815642120115367,1896.9866885230651
2026-04-14,0.028243149633686793,0.00018943666006826314,3.4525039305634294e-05,0.11644266023294723,0.0001871921185894975,1892.3279111242193
2026-04-15,0.028180777798920045,0.000188123639439402,3.431240590737776e-05,0.11647055326205374,0.00019879116985228523,1884.771807758468
2026-04-16,0.0281391643542333,0.000186799658371423,3.4095219260133065e-05,0.11656626028084899,0.0002104987790820269,1883.701411506165
2026-04-17,0.028260274391770722,0.0001867396771054451,3.3802751336844376e-05,0.11666148541108612,0.000204498184138979,1872.4915247127442
2026-04-18,0.02844335961333231,0.00018677640737957524,3.4139209664709706e-05,0.1167940181943605,0.00019777106981491246,1872.4915247127442
2026-04-19,0.028555055691238757,0.00018373354539544088,3.448703854428162e-05,0.11691310013052797,0.00018927930446062738,1872.4915247127442
2026-04-20,0.028728997929609132,0.00018333734078715107,3.5325219152731415e-05,0.1170888708541228,0.0001895079412158568,1872.4915247127442
2026-04-21,0.028824989041461163,0.00018789727792490287,3.714462689703392e-05,0.11712641522944343,0.00019243802290971705,1872.4915247127442
2026-04-22,0.02883706661936103,0.00018934230805944376,3.7373225314585365e-05,0.11712958050786318,0.00019613280808400716,1872.4915247127446
2026-04-23,0.028837066619361033,0.00018461331833067034,3.755645486748454e-05,0.11712706704746997,0.000188509320602054,1872.4915247127446
2026-04-24,0.028882592952881193,0.0001820160332864347,3.670324113418297e-05,0.11712468961874638,0.00018793282404854539,1872.4915247127446
2026-04-25,0.028790724488320974,0.00018095420839049845,3.5814858459901235e-05,0.11718315559456928,0.00018755308494817433,1869.4248114468182
2026-04-26,0.028693238740145545,0.0001811925810192801,3.505001611131481e-05,0.11715615369238937,0.0001830759631272474,1872.0397135224962
2026-04-27,0.028693238740145538,0.0001811925810192801,3.5050016111314815e-05,0.11718039986847327,0.0001830759631272474,1872.0397135224962
2026-04-28,0.028415847096496628,0.00018071101029212177,3.4823715186653154e-05,0.11715180650822017,0.00016378391610709226,1872.0397135224962
2026-04-29,0.02818611848146003,0.00017912048393836646,3.398142525858693e-05,0.11718929433410269,0.00014671400201220357,1872.039713522496
2026-04-30,0.02814526588984102,0.00018236078929725503,3.418147544703951e-05,0.11713921189683034,0.00014953869008353408,1872.0397135224962
2026-05-01,0.028068187654267884,0.00018339509156622505,3.553487159051005e-05,0.11708088228069007,0.0001519233257813373,1872.0397135224962
2026-05-02,0.027747871740842825,0.00018550064644435885,3.564406199199245e-05,0.1170418428737412,0.00015390670561660796,1872.0397135224962
2026-05-03,0.0277387097295452,0.00018466218026218613,3.5994910209312884e-05,0.11702451596282558,0.00015739114712874026,1872.0397135224962
2026-05-04,0.027713379464911987,0.0001831269098302532,3.6336423138298216e-05,0.11707713340625817,0.00015647671823856518,1872.0397135224962
2026-05-05,0.027708873443428653,0.00018382728361809135,3.640162355480487e-05,0.1170745868630896,0.00015715011332772505,1867.8818843557347
2026-05-06,0.027671282987609964,0.0001835844454882599,3.706061576510943e-05,0.11715277660548412,0.00016719095031397007,1868.788824983487
2026-05-07,0.027588830061920182,0.00017501378249591974,3.733215838003307e-05,0.11717972863240134,0.00016635854688011457,1872.2685081677496
2026-05-08,0.027540380398805797,0.0001721163915071222,3.726084256600932e-05,0.11713417334919554,0.00016923416086236733,1875.401836723474
2026-05-09,0.027376272635897897,0.00017043586597038137,3.71446017053116e-05,0.11708030154566212,0.00017268930839152012,1875.401836723474
2026-05-10,0.02759489279874266,0.00016684510737683227,3.6517973963754404e-05,0.11703272478469559,0.00016763325835463463,1875.4018367234744
2026-05-11,0.027346184183865033,0.00016138007139750236,3.580349175935441e-05,0.11688981980822187,0.0001468430384883231,1877.1191143860647
2026-05-12,0.027351223081635043,0.00016001034362522315,3.6709463284190806e-05,0.11677418647742376,0.0001412516164928018,1875.895741481587
2026-05-13,0.027400381825844186,0.00015858954373646934,3.733390943872167e-05,0.116701845663782,0.00014016526459987552,1876.4592450746393
2026-05-14,0.027254123386795562,0.00016061792599938267,3.789610488664471e-05,0.1166156964472306,0.00013201000064756157,1875.440164288209
2026-05-15,0.027420488624355904,0.00015870887029994737,3.797112403046861e-05,0.11663835234431062,0.00012046531197427938,1876.0182206143334
2026-05-16,0.027521126816862255,0.0001600538726489466,3.857591097990933e-05,0.11660451343599347,0.0001036494131768043,1875.5213314882312
2026-05-17,0.0274828419770956,0.00015988545820733632,3.9330254695962235e-05,0.11655875622120933,0.00011262353511217141,1881.505000731877
2026-05-18,0.027382492242084278,0.0001611013017822262,4.001032154910764e-05,0.11651952017920307,0.00011416995569433649,1881.505000731877
2026-05-19,0.027370573442984457,0.00015819411721643714,3.955028584262882e-05,0.11640237575722882,0.0001134533508598676,1881.5050007318773
2026-05-20,0.02747859765100246,0.0001556554862100229,3.9139058508667406e-05,0.11633146041367991,0.00011015557005738932,1881.5050007318773
2026-05-21,0.02736514358372683,0.00015281651499738657,3.781647488731264e-05,0.11636434522110214,0.00010185928490839671,1881.0550262853233
2026-05-22,0.027600014390007605,0.00015565852458345532,3.866871336162026e-05,0.11635543704129842,0.00012122779163254089,1881.0550262853233
2026-05-23,0.0276902423206408,0.00015597632777066155,3.911837890003325e-05,0.11641388181439447,0.0001412091430105096,1881.0550262853233
2026-05-24,0.027715597504928934,0.00015967863693804385,3.977107380534548e-05,0.11643451889982911,0.0001687116826548859,1881.0550262853233
2026-05-25,0.027881820774082907,0.00016111724868454793,4.086276945099052e-05,0.11638786431423778,0.00018673001615128227,1884.4254989313401
2026-05-26,0.028240043363668765,0.00016334621982914244,4.1202226088892626e-05,0.11638098887774406,0.00019270718609411735,1883.953552210594
2026-05-27,0.028369066590731115,0.00016337154448470655,4.205829029048554e-05,0.1164101158440229,0.00019254000586607322,1883.953552210594
2026-05-28,0.028626824826047635,0.00016575790638278905,4.251160389084076e-05,0.11652178756005585,0.00019536739903382768,1883.953552210594
2026-05-29,0.028917936341439073,0.00017033518250379794,4.4236648428727224e-05,0.1165720920236605,0.00020660376252545063,1885.6727523493087
2026-05-30,0.02898351913578512,0.00016572304848927198,4.423664842872723e-05,0.11664970262762624,0.00021008330014122572,1885.6727523493087
2026-05-31,0.029133751908789154,0.00016657417549317168,4.359064400570047e-05,0.11667931556372028,0.0002141072952940302,1871.5742695850192
2026-06-01,0.029349821649677005,0.00016941078559580688,4.3842291251414165e-05,0.11666186805875094,0.0002060882959727451,1871.5742695850192
2026-06-02,0.029587829116231996,0.0001724348902069434,4.4928258837922105e-05,0.11665044730758228,0.00020424164908798857,1876.320150731986
2026-06-03,0.029687236029507482,0.00017227825427193157,4.551509675968645e-05,0.11655859337972986,0.00019794746910390922,1876.320150731986
2026-06-04,0.02979825576278532,0.00017322376989427018,4.748963782730715e-05,0.11655020519809899,0.0001941300832825209,1876.320150731986
2026-06-05,0.029866206745965643,0.00017119214386473411,4.738197052257818e-05,0.11650959395762503,0.00018984291293860112,1878.2312957515173
2026-06-06,0.029834028464817672,0.00017042298368689004,4.687695641802833e-05,0.11647542552003315,0.00019074406974272637,1876.4676552660262
2026-06-07,0.029704091368789216,0.0001694987008383641,4.732663973318548e-05,0.11647857928519724,0.00018061885143119826,1872.462204012771
2026-06-08,0.029632125349436118,0.000163028863055971,4.783440751611076e-05,0.1165264047729144,0.00019524527969786578,1876.5995115801315
2026-06-09,0.029581594433295045,0.00016346332388657273,4.900875237609392e-05,0.11657680705095982,0.00019986510351414617,1876.7725844913957
2026-06-10,0.029793653201938306,0.00016559143713010317,4.988178469138953e-05,0.11667721498312436,0.00021252502172359984,1875.336036413397
2026-06-11,0.029942306044181768,0.0001663221716529769,5.0129780805930444e-05,0.1167613857947055,0.00021261011345758416,1879.2031665860447
2026-06-12,0.030006553451028962,0.00016809332974997233,5.046555195738611e-05,0.11664414359432343,0.00021174719654007317,1878.8577047848278
2026-06-13,0.03013229211731811,0.00016862719893313022,5.026074318813368e-05,0.11657463159857301,0.00021334413831057073,1878.8577047848278
2026-06-14,0.0300166290849439,0.00016981389967053463,5.013107815608527e-05,0.11638345870206938,0.0002109878157523733,1881.3597277068088
2026-06-15,0.02992605520528552,0.000169922292367799,5.0456723678904534e-05,0.1162897376050739,0.00020509668304686694,1881.3597277068088
2026-06-16,0.02991915276110256,0.00016554225215888003,4.990386712195904e-05,0.11627924509768213,0.00019551951368785122,1880.2565648374696
2026-06-17,0.029912744423027427,0.00016629166714064166,4.9276361762638875e-05,0.11628788152018431,0.00018735793267184747,1881.8037233582072
2026-06-18,0.029933208408210742,0.00016997549301792664,4.99576197783939e-05,0.11634389480236189,0.0001909426657648631,1883.9723690018914
2026-06-19,0.029844023789119316,0.00017270484297100353,5.060027745195624e-05,0.11638311747016393,0.00021935679598030628,1885.3556819252751
2026-06-20,0.02997959272384402,0.00017253914535268582,5.100330899485035e-05,0.11644972779747072,0.00023315463801751977,1885.919999869017
2026-06-21,0.029864123074423817,0.00016711735181822946,4.9831172344243516e-05,0.11657643528104575,0.0002200996326882542,1885.919999869017
2026-06-22,0.029752707238785564,0.00016575216318894214,4.882509443481907e-05,0.11660291096605593,0.00021504372120180094,1886.4890774716362
2026-06-23,0.029698132430227675,0.00016455224668886423,4.9146789644691025e-05,0.11659984937722574,0.00019995970187201696,1882.7140729119465
2026-06-24,0.02949945428920578,0.00016448624029301025,4.815509699896572e-05,0.11654680274754946,0.00018540318448650813,1882.7140729119465
2026-06-25,0.02927444620672446,0.00016184748140277602,4.767351064143289e-05,0.11654908095234591,0.00018165955323809073,1883.1786209265467
2026-06-26,0.029114864428399525,0.00016027783411344288,4.6613935084466546e-05,0.11648015638567365,0.00017825489998508725,1883.178620926547
2026-06-27,0.02914620307299309,0.00015742566529348864,4.62812796045557e-05,0.11629173147415961,0.00017906409575794968,1882.449979885155
2026-06-28,0.02906650302940226,0.0001555849040068403,4.58750042801547e-05,0.11613397431917155,0.00019175667298970976,1882.7882502844607
2026-06-29,0.028991859714859174,0.00015811628420324227,4.624445408367274e-05,0.1160551528604525,0.00019425853787677952,1884.261378985264
2026-06-30,0.028998759484085822,0.00016124137979476772,4.763141021890539e-05,0.11606524386121038,0.0002054064586721294,1892.8842667820616
2026-07-01,0.029017678118696637,0.00016477954657609375,4.800018379505214e-05,0.1160981992505631,0.00020672197864715172,1892.8842667820616
2026-07-02,0.028952986930433158,0.00016275144404887817,4.77878648173875e-05,0.11609190443308091,0.00020597009999969988,1891.0359570670232
2026-07-03,0.02894122483039592,0.0001633853273623523,4.727864972052814e-05,0.11613357545069922,0.0002196829669442581,1892.1024234068202
2026-07-04,0.028819942171787773,0.00016035870612501047,4.507461618222801e-05,0.11615381914208515,0.00021987092260806855,1892.7977374866173
2026-07-05,0.028778747186449793,0.000162645649948022,4.468357590367841e-05,0.11611153033075837,0.00022341664114772667,1893.1301662167975
2026-07-06,0.02902781260748449,0.00016381818340938632,4.4877563756652734e-05,0.11606920852277985,0.00022935650121493428,1893.898481746134
2026-07-07,0.029239433853834172,0.00016177020576466588,4.468893585145619e-05,0.11605965199219223,0.0002319201747388889,1895.5727082016049
2026-07-08,0.029497617577017382,0.0001642066756762084,4.4587294337367296e-05,0.11607034744848731,0.00022780288453613405,1893.4234494986401
2026-07-09,0.029406734699279857,0.00016546319138724765,4.41114735431706e-05,0.11608821526896894,0.00022822917888919506,1894.6392847520376
2026-07-10,0.029235545034309605,0.000165411357192938,4.350794901179805e-05,0.1160783908616511,0.00021511259544877684,1895.2788713075115
2026-07-11,0.029181781397161915,0.0001718384435674371,4.3128404071483383e-05,0.11606134656542834,0.0002081173032846717,1894.7327926560906
2026-07-12,0.029264940351546833,0.00016910201468833184,4.3203200178176016e-05,0.11621871745733756,0.00019504880296674154,1894.7327926560902
2026-07-13,0.029520523111535645,0.000168320498455528,4.3085629717792246e-05,0.11643262823138359,0.00019843312331806534,1895.173963267147
2026-07-14,0.029461019847404263,0.00016828667561003292,4.3243667065404405e-05,0.11664146454441286,0.00019649199627067465,1894.6136635841735
2026-07-15,0.029303227472448873,0.00016583642300550382,4.225253013795308e-05,0.11674323478785127,0.00019624162199228642,1894.6136635841735
2026-07-16,0.02927049434615785,0.0001677343014865673,4.220150424074207e-05,0.11675022103294735,0.00018959607766072547,1896.0079736004593
2026-07-17,0.029266670706870144,0.00016591840457019113,4.210486390593469e-05,0.11673383071058817,0.00019870298413125618,1895.765659600093
2026-07-18,0.02923404444928335,0.0001616243335502547,4.1663616718100976e-05,0.11667793038590196,0.00019944749483923329,1894.8010064959933
2026-07-19,0.029363479753724928,0.00016025249560832703,4.114884182483985e-05,0.11665756504548858,0.00018054665889363685,1894.1809404737023
2026-07-20,0.029429711078170082,0.00016094873346468689,4.127372098928954e-05,0.11652038488767327,0.00016810915765744786,1895.3960240725226
2026-07-21,0.02954579800709948,0.0001653850441472616,4.2391942672167954e-05,0.11631375143065727,0.00016035471940354127,1895.3960240725226
2026-07-22,0.02991386960401326,0.00016520423325835755,4.3036846611950113e-05,0.11617120595802789,0.00014799928675556713,1895.454765332786
2026-07-23,0.03015926733768214,0.0001651092957627564,4.3446613065859584e-05,0.11610263577318843,0.00013692752833635355,1900.0791493871982
2026-07-24,0.030427656524560916,0.00016733322686649304,4.437774856301947e-05,0.11618936302294261,0.0001371038536398286,1894.3586568962014
2026-07-25,0.03039579457800962,0.0001669783788821545,4.496871586689915e-05,0.11628052044027254,0.00014668680848886753,1894.726179865167
2026-07-26,0.030373512990881063,0.00016824583563182166,4.479109583771804e-05,0.11648555152801698,0.000141829483773905,1895.2276567723297
2026-07-27,0.030316365076028813,0.00017314310290093333,4.490792491925712e-05,0.1166659322171608,0.00013328970141938772,1896.8004426842572
2026-07-28,0.030252332078394947,0.0001730269513621566,4.4141508503561994e-05,0.11685879176110511,0.00010972339196869732,1896.3340708293535
2026-07-29,0.030577998993410894,0.00017245003216399146,4.3574499496420225e-05,0.11701538061835814,0.00010074017158180115,1895.3023833457555
2026-07-30,0.03071978066654728,0.0001694054024616135,4.204711101150773e-05,0.11714583301823402,8.626722690318608e-05,1894.4421510361044
2026-07-31,0.03086818029607395,0.00016396122607427826,4.1130478746528444e-05,0.11723732866380766,8.495346952146695e-05,1893.2669805340881
2026-08-01,0.03081715968507777,0.0001647001146316924,3.989232547795242e-05,0.11736084514030325,8.781932772570776e-05,1894.3678633077875
2026-08-02,0.030720524440468935,0.00016144345973034507,3.86317665429461e-05,0.11749263386506882,7.823072813715256e-05,1893.082333268132
2026-08-03,0.030803524716739132,0.00016002538965448392,3.847941307178581e-05,0.11758292867773602,7.658676236414833e-05,1891.6139890021109
2026-08-04,0.030975558081283154,0.00016061211543055853,3.8633846241383365e-05,0.11764469802883742,7.386785715984235e-05,1890.9440710577278
2026-08-05,0.03080736178745722,0.00015802832013327815,3.8260116285991934e-05,0.11765876308833274,7.575277331352896e-05,1891.7331450344232
2026-08-06,0.030562124587851198,0.0001594291814971331,3.828644281958409e-05,0.11781381714456482,7.66790623286005e-05,1891.7011545548444
2026-08-07,0.03036927195842691,0.0001590031095465109,3.772981923983717e-05,0.11790210068600727,6.045213886313715e-05,1892.9868269671827
2026-08-08,0.030542522310190945,0.00015768852153956575,3.728672554180504e-05,0.11798221489543431,4.801681849123594e-05,1892.1529715825102
2026-08-09,0.03070686724679638,0.00015889079875153566,3.695927088980867e-05,0.11812164515444314,5.38774620318745e-05,1892.859246250886
2026-08-10,0.030908547496165017,0.0001559144618132608,3.771396839678907e-05,0.11829715771776322,7.354116721328805e-05,1892.859246250886
2026-08-11,0.031078596780622653,0.00016032777021224144,3.774998904800839e-05,0.11847959925543582,9.772648167564114e-05,1892.859246250886
2026-08-12,0.03094471693953908,0.0001608486094208236,3.786769537152822e-05,0.11855589842552655,9.785501777987573e-05,1893.7265753750542
2026-08-13,0.03106019501089154,0.00015963592009828926,3.8242930175331925e-05,0.11857216288364905,0.0001002312827486431,1893.7265753750542
2026-08-14,0.03166607089764651,0.00016251757537233326,3.929043160041582e-05,0.11865040443415907,0.00010538878552934878,1889.0764701553985
2026-08-15,0.032007024909828936,0.00016392719292791729,3.9447251762772715e-05,0.11879506037576389,0.00010809401663282013,1886.8824280832414
2026-08-16,0.03213132123892506,0.0001651349326714598,3.913433707237104e-05,0.11889232545153895,0.00010037368680249291,1888.0257819807011
2026-08-17,0.032226814800054064,0.000168714238730791,3.8524160149676777e-05,0.11910150911916721,9.504052160225581e-05,1889.2983187305122
2026-08-18,0.032103445112250016,0.0001694587258433425,3.7925894928313815e-05,0.11924542323598318,0.00010023898732085445,1889.298318730512
2026-08-19,0.031929979748916815,0.00016869936591022732,3.755265617156308e-05,0.11945340424869792,0.00011122550592249585,1887.3587106240861
2026-08-20,0.03165994479758499,0.0001651321465351698,3.628788693746619e-05,0.11971106695585278,0.00012331869817377232,1887.8380667736467
2026-08-21,0.031279407113554314,0.00016424701971566306,3.566802648138253e-05,0.11999865014035743,0.00013021061384328945,1887.4102070010445
2026-08-22,0.031027550284654502,0.00016382779282530938,3.488433180840269e-05,0.12019337423661217,0.00012946561061350002,1887.5187501222624
2026-08-23,0.030896119410890117,0.00016216019060961545,3.384701186454596e-05,0.12030531375569366,0.00012128293903363187,1890.5773594522896
